"","C10","C9","OTU","assignmentQual","taxID","superkingdom","phylum","class","order","family","genus","species"
"OTU_4551",0,0,"OTU_4551","Low","101203","Eukaryota","","Oomycetes","Saprolegniales","Saprolegniaceae","Saprolegnia","Saprolegnia parasitica"
"OTU_4552",0,0,"OTU_4552","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4553",0,72,"OTU_4553","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4554",0,75,"OTU_4554","Low","180228","Eukaryota","","","","Paramoebidae","Paramoeba","Paramoeba pemaquidensis"
"OTU_4556",0,72,"OTU_4556","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4557",0,0,"OTU_4557","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4558",0,0,"OTU_4558","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_456",0,0,"OTU_456","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4560",0,0,"OTU_4560","Low","1702228","Eukaryota","","Oomycetes","","","Haptoglossa","Haptoglossa sp. DM2 4/12"
"OTU_4562",0,0,"OTU_4562","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4563",0,0,"OTU_4563","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4564",0,63,"OTU_4564","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4565",0,0,"OTU_4565","Low","1892891","Eukaryota","","","","","","Amoebozoa sp."
"OTU_4566",0,0,"OTU_4566","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4567",0,0,"OTU_4567","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4568",0,0,"OTU_4568","Low","335992","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter ubique"
"OTU_4569",0,0,"OTU_4569","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_457",0,0,"OTU_457","Low","1388755","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. HIMB1321"
"OTU_4570",0,0,"OTU_4570","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4571",0,0,"OTU_4571","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4572",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_4574",0,0,"OTU_4574","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4575",0,0,"OTU_4575","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4576",0,125,"OTU_4576","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4577",0,0,"OTU_4577","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4579",0,0,"OTU_4579","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_458",0,0,"OTU_458","Low","180228","Eukaryota","","","","Paramoebidae","Paramoeba","Paramoeba pemaquidensis"
"OTU_4580",0,191,"OTU_4580","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4582",0,0,"OTU_4582","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4583",0,0,"OTU_4583","Low","396600","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium","Gymnodinium impudicum"
"OTU_4584",0,0,"OTU_4584","Low","2283839","Eukaryota","Placozoa","","","","Polyplacotoma","Polyplacotoma mediterranea"
"OTU_4585",0,0,"OTU_4585","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4586",0,0,"OTU_4586","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4587",0,0,"OTU_4587","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4588",0,0,"OTU_4588","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4589",0,0,"OTU_4589","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_459",0,0,"OTU_459","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4591",0,0,"OTU_4591","High","43935","Eukaryota","","Phaeophyceae","Ectocarpales","Ectocarpaceae","Ectocarpus","Ectocarpus fasciculatus"
"OTU_4592",0,0,"OTU_4592","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4593",0,0,"OTU_4593","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4595",0,0,"OTU_4595","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4596",0,0,"OTU_4596","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4597",0,0,"OTU_4597","Low","749959","Eukaryota","Mollusca","Gastropoda","","Hermaeidae","Hermaea","Hermaea cruciata"
"OTU_4598",0,0,"OTU_4598","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4599",0,0,"OTU_4599","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_46",0,0,"OTU_46","Low","2856","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Cylindrotheca","Cylindrotheca closterium"
"OTU_460",0,0,"OTU_460","Low","996801","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter","Polaribacter reichenbachii"
"OTU_4601",0,83,"OTU_4601","Low","645324","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Apolemiidae","Apolemia","Apolemia sp. BO-2009"
"OTU_4602",0,71,"OTU_4602","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4603",0,71,"OTU_4603","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4604",0,0,"OTU_4604","Low","2249798","Eukaryota","Arthropoda","Insecta","Hemiptera","","","Hemiptera sp. BIOUG03768-E03"
"OTU_4605",0,0,"OTU_4605","Low","560980","Eukaryota","Bryozoa","Gymnolaemata","Ctenostomatida","Vesiculariidae","Amathia","Amathia gracilis"
"OTU_4606",0,0,"OTU_4606","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4607",0,0,"OTU_4607","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4608",0,0,"OTU_4608","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4609",0,0,"OTU_4609","High","2301598","Eukaryota","","","","Vexilliferidae","Vexillifera","Vexillifera kereti"
"OTU_4610",0,0,"OTU_4610","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4611",0,0,"OTU_4611","Low","2301598","Eukaryota","","","","Vexilliferidae","Vexillifera","Vexillifera kereti"
"OTU_4612",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_4613",0,0,"OTU_4613","Low","754409","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Winogradskyella","Winogradskyella sp. PG-2"
"OTU_4614",0,0,"OTU_4614","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4615",0,0,"OTU_4615","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4616",0,0,"OTU_4616","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4617",0,0,"OTU_4617","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4618",0,0,"OTU_4618","High-MH","None","Eukaryota","Arthropoda","Collembola","Entomobryomorpha","Tomoceridae","Tomocerus",NA
"OTU_4619",0,0,"OTU_4619","Low","2503447","Eukaryota","Arthropoda","Insecta","Coleoptera","Chrysomelidae","","Chrysomelidae sp. INDOBIOSYS-CCDB24596-G10"
"OTU_462",0,0,"OTU_462","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4621",0,0,"OTU_4621","Low","233186","Eukaryota","Cryptophyta","","Cryptomonadales","Cryptomonadaceae","Cryptomonas","Cryptomonas curvata"
"OTU_4622",0,0,"OTU_4622","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4623",0,0,"OTU_4623","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4624",0,0,"OTU_4624","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4625",0,0,"OTU_4625","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4626",0,0,"OTU_4626","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4628",0,0,"OTU_4628","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4629",0,0,"OTU_4629","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4630",0,0,"OTU_4630","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4631",0,0,"OTU_4631","Low","908858","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula sp. BOLD:AAO6951"
"OTU_4632",0,0,"OTU_4632","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4633",70,0,"OTU_4633","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4634",70,0,"OTU_4634","Low","1663100","Eukaryota","","Oomycetes","Anisolpidiales","Anisolpidiaceae","Anisolpidium","Anisolpidium ectocarpii"
"OTU_4636",0,70,"OTU_4636","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4637",0,160,"OTU_4637","Low","1892891","Eukaryota","","","","","","Amoebozoa sp."
"OTU_4638",0,70,"OTU_4638","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4639",0,0,"OTU_4639","Low","983544","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Lacinutrix","Lacinutrix sp. 5H-3-7-4"
"OTU_464",0,0,"OTU_464","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4641",0,0,"OTU_4641","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4642",0,0,"OTU_4642","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4643",0,0,"OTU_4643","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4644",0,0,"OTU_4644","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4645",0,0,"OTU_4645","Low","1076758","Eukaryota","","","Himatismenida","","Parvamoeba","Parvamoeba rugata"
"OTU_4646",0,0,"OTU_4646","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4647",0,0,"OTU_4647","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4649",0,0,"OTU_4649","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_465",0,0,"OTU_465","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4650",0,0,"OTU_4650","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4651",0,0,"OTU_4651","Low","1841648","Eukaryota","","Chrysophyceae","Chromulinales","Chromulinaceae","Pedospumella","Pedospumella sinomuralis"
"OTU_4652",0,0,"OTU_4652","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4653",0,0,"OTU_4653","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4655",0,35,"OTU_4655","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4656",0,0,"OTU_4656","Low","491212","Eukaryota","Annelida","Polychaeta","Sabellida","Serpulidae","Hydroides","Hydroides ezoensis"
"OTU_4657",0,0,"OTU_4657","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4658",0,0,"OTU_4658","Low","2858","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia alba"
"OTU_4659",0,0,"OTU_4659","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4660",0,0,"OTU_4660","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4662",0,0,"OTU_4662","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4663",0,0,"OTU_4663","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4666",0,0,"OTU_4666","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4667",0,0,"OTU_4667","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4668",0,0,"OTU_4668","Low","335992","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter ubique"
"OTU_4669",0,69,"OTU_4669","Low","505981","Eukaryota","","Oomycetes","","","Haptoglossa","Haptoglossa zoospora"
"OTU_467",0,0,"OTU_467","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4671",0,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_4672",0,69,"OTU_4672","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4673",0,0,"OTU_4673","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4674",0,46,"OTU_4674","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4675",0,0,"OTU_4675","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4676",0,0,"OTU_4676","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4677",0,0,"OTU_4677","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4678",0,0,"OTU_4678","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4679",0,0,"OTU_4679","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_468",0,0,"OTU_468","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4680",0,0,"OTU_4680","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4681",0,0,"OTU_4681","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4682",0,0,"OTU_4682","High","380747","Eukaryota","Arthropoda","Malacostraca","Amphipoda","Caprellidae","Caprella","Caprella mutica"
"OTU_4683",0,0,"OTU_4683","Low","908857","Eukaryota","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Navicula sp. BOLD:AAO6950"
"OTU_4684",0,0,"OTU_4684","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4686",0,0,"OTU_4686","Low","70449","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Melosirales","Melosiraceae","Melosira","Melosira ambiqua"
"OTU_4688",0,0,"OTU_4688","Low","233186","Eukaryota","Cryptophyta","","Cryptomonadales","Cryptomonadaceae","Cryptomonas","Cryptomonas curvata"
"OTU_4689",0,0,"OTU_4689","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_469",0,0,"OTU_469","High","193294","Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","Watersiporidae","Watersipora","Watersipora subtorquata"
"OTU_4690",0,0,"OTU_4690","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4691",0,0,"OTU_4691","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4692",0,0,"OTU_4692","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4693",0,0,"OTU_4693","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4694",0,0,"OTU_4694","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4696",0,0,"OTU_4696","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4697",0,60,"OTU_4697","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_47",0,39915,"OTU_47","High","102976","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia pacifica"
"OTU_470",0,0,"OTU_470","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4700",0,0,"OTU_4700","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4701",0,0,"OTU_4701","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4702",0,0,"OTU_4702","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4703",0,0,"OTU_4703","Low","2856","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Cylindrotheca","Cylindrotheca closterium"
"OTU_4706",0,0,"OTU_4706","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4707",0,0,"OTU_4707","Low","172234","Eukaryota","","Oomycetes","Pythiales","Pythiaceae","Pythium","Pythium grandisporangium"
"OTU_4708",71,0,"OTU_4708","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4709",0,68,"OTU_4709","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_471",0,0,"OTU_471","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4710",0,68,"OTU_4710","Low","65665","Eukaryota","","","Longamoebia","Acanthamoebidae","Acanthamoeba","Acanthamoeba tubiashi"
"OTU_4711",0,68,"OTU_4711","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4712",0,0,"OTU_4712","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4713",0,0,"OTU_4713","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4714",0,0,"OTU_4714","Low","1654810","Eukaryota","","","","Paramoebidae","Cunea","Cunea thuwala"
"OTU_4715",0,0,"OTU_4715","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4717",0,0,"OTU_4717","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4718",0,0,"OTU_4718","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4719",0,0,"OTU_4719","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_472",0,0,"OTU_472","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4720",10,0,"OTU_4720","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4721",0,0,"OTU_4721","Low","4766","Eukaryota","","Oomycetes","Saprolegniales","Saprolegniaceae","Achlya","Achlya bisexualis"
"OTU_4722",6,0,"OTU_4722","Low","1881774","Eukaryota","Arthropoda","Insecta","Diptera","Phoridae","Megaselia","Megaselia sp. BOLD-2016"
"OTU_4723",0,0,"OTU_4723","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4724",0,0,"OTU_4724","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4725",0,0,"OTU_4725","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4726",0,0,"OTU_4726","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4727",0,0,"OTU_4727","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4728",0,0,"OTU_4728","Low","1535393","Eukaryota","","Phaeophyceae","Ectocarpales","Chordariaceae","","Chordariaceae sp. 7 AP-2014"
"OTU_4729",0,0,"OTU_4729","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_473",0,0,"OTU_473","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4730",0,0,"OTU_4730","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4731",0,0,"OTU_4731","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4733",0,0,"OTU_4733","Low","645324","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Apolemiidae","Apolemia","Apolemia sp. BO-2009"
"OTU_4734",0,0,"OTU_4734","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4735",0,0,"OTU_4735","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4736",0,0,"OTU_4736","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4737",0,0,"OTU_4737","High","1117030","Eukaryota","","Chrysophyceae","Chromulinales","Chromulinaceae","Pedospumella","Pedospumella encystans"
"OTU_4738",0,0,"OTU_4738","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4742",0,0,"OTU_4742","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4743",0,0,"OTU_4743","Low","1955561","Eukaryota","","Chrysophyceae","Chromulinales","Paraphysomonadaceae","Paraphysomonas","Paraphysomonas sp."
"OTU_4744",0,0,"OTU_4744","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4745",0,0,"OTU_4745","Low","1428570","Eukaryota","","Dinophyceae","Gonyaulacales","Amphidomataceae","Azadinium","Azadinium dalianense"
"OTU_4746",0,0,"OTU_4746","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_475",0,0,"OTU_475","Low","180228","Eukaryota","","","","Paramoebidae","Paramoeba","Paramoeba pemaquidensis"
"OTU_4751",67,0,"OTU_4751","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4752",180,0,"OTU_4752","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4753",0,0,"OTU_4753","Low","1462836","Eukaryota","Nematoda","Chromadorea","Plectida","Plectidae","Plectus","Plectus cf. frigophilus N12_35"
"OTU_4754",0,0,"OTU_4754","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4756",0,0,"OTU_4756","Low","65659","Eukaryota","","","Longamoebia","Acanthamoebidae","Acanthamoeba","Acanthamoeba comandoni"
"OTU_4757",0,0,"OTU_4757","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4758",0,0,"OTU_4758","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4759",0,0,"OTU_4759","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_476",0,0,"OTU_476","Low","1977864","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. RS39"
"OTU_4760",0,0,"OTU_4760","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4761",0,0,"OTU_4761","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4762",0,0,"OTU_4762","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4763",0,0,"OTU_4763","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4764",0,0,"OTU_4764","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4765",0,0,"OTU_4765","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4766",0,0,"OTU_4766","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4767",0,0,"OTU_4767","Low","2283839","Eukaryota","Placozoa","","","","Polyplacotoma","Polyplacotoma mediterranea"
"OTU_4768",0,46,"OTU_4768","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4769",0,0,"OTU_4769","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_477",43,12,"OTU_477","Low","1702228","Eukaryota","","Oomycetes","","","Haptoglossa","Haptoglossa sp. DM2 4/12"
"OTU_4770",0,0,"OTU_4770","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4771",0,0,"OTU_4771","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4772",0,0,"OTU_4772","Low","85795","Eukaryota","Porifera","Demospongiae","Bubarida","Dictyonellidae","Scopalina","Scopalina ruetzleri"
"OTU_4774",0,0,"OTU_4774","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4775",0,46,"OTU_4775","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4776",0,0,"OTU_4776","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4777",26,0,"OTU_4777","Low","1973054","Eukaryota","","","","Vannellidae","Vannella","Vannella sp."
"OTU_4778",0,0,"OTU_4778","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4779",0,0,"OTU_4779","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_478",0,0,"OTU_478","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4780",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_4781",0,0,"OTU_4781","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4782",0,0,"OTU_4782","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4783",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_4784",0,0,"OTU_4784","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4785",0,0,"OTU_4785","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4786",0,0,"OTU_4786","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4787",0,0,"OTU_4787","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4788",0,0,"OTU_4788","Low","1892891","Eukaryota","","","","","","Amoebozoa sp."
"OTU_4789",0,0,"OTU_4789","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_479",0,0,"OTU_479","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4790",0,0,"OTU_4790","Low","44447","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia delicatissima"
"OTU_4792",0,0,"OTU_4792","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4793",0,0,"OTU_4793","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4794",0,0,"OTU_4794","Low","1522452","Eukaryota","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Nannochloris","Nannochloris sp. MBTD-CMFRI-S048"
"OTU_4795",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_4796",0,0,"OTU_4796","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4798",0,0,"OTU_4798","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4799",0,0,"OTU_4799","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_48",0,0,"OTU_48","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_480",0,0,"OTU_480","Low","87157","Eukaryota","","Phaeophyceae","Fucales","Hormosiraceae","Hormosira","Hormosira banksii"
"OTU_4801",0,0,"OTU_4801","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4802",0,0,"OTU_4802","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4804",0,0,"OTU_4804","Low","2456317","Eukaryota","Arthropoda","Hexanauplia","Harpacticoida","","","Harpacticoida sp. 10BIOBC-00677"
"OTU_4805",66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_4806",141,0,"OTU_4806","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4808",66,0,"OTU_4808","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4809",0,0,"OTU_4809","High","160068","Eukaryota","Chlorophyta","Trebouxiophyceae","Trebouxiales","Trebouxiaceae","Trebouxia","Trebouxia aggregata"
"OTU_481",0,0,"OTU_481","Low","1977864","Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter sp. RS39"
"OTU_4810",0,0,"OTU_4810","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4811",0,0,"OTU_4811","Low","33649","Eukaryota","Bacillariophyta","Fragilariophyceae","Thalassionemales","Thalassionemataceae","Thalassionema","Thalassionema nitzschioides"
"OTU_4812",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_4813",0,0,"OTU_4813","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4814",0,0,"OTU_4814","Low","1702228","Eukaryota","","Oomycetes","","","Haptoglossa","Haptoglossa sp. DM2 4/12"
"OTU_4816",0,0,"OTU_4816","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4817",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_4818",0,0,"OTU_4818","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4819",0,0,"OTU_4819","Low","370292","Eukaryota","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","Thelephora ganbajun"
"OTU_482",0,0,"OTU_482","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4820",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OTU_4821",0,0,"OTU_4821","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4822",0,0,"OTU_4822","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4824",0,0,"OTU_4824","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4826",0,0,"OTU_4826","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4827",0,0,"OTU_4827","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4828",0,0,"OTU_4828","None","None",NA,NA,NA,NA,NA,NA,NA
"OTU_4829",0,0,"OTU_4829","None","None",NA,NA,NA,NA,NA,NA,NA
